sample_id,dataset,role,modality,path_rgb,path_thermal,sequence_id,subject_id,frame_index,original_label,project_label,status,issue_code,split,notes
mot20_train_MOT20-01_000117,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000117.jpg,none,MOT20-01,none,117,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000118,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000118.jpg,none,MOT20-01,none,118,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000119,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000119.jpg,none,MOT20-01,none,119,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000120,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000120.jpg,none,MOT20-01,none,120,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000121,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000121.jpg,none,MOT20-01,none,121,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000122,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000122.jpg,none,MOT20-01,none,122,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000123,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000123.jpg,none,MOT20-01,none,123,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000124,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000124.jpg,none,MOT20-01,none,124,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000125,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000125.jpg,none,MOT20-01,none,125,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000126,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000126.jpg,none,MOT20-01,none,126,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000127,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000127.jpg,none,MOT20-01,none,127,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000128,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000128.jpg,none,MOT20-01,none,128,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000129,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000129.jpg,none,MOT20-01,none,129,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000130,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000130.jpg,none,MOT20-01,none,130,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000131,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000131.jpg,none,MOT20-01,none,131,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000132,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000132.jpg,none,MOT20-01,none,132,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000133,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000133.jpg,none,MOT20-01,none,133,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000134,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000134.jpg,none,MOT20-01,none,134,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000135,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000135.jpg,none,MOT20-01,none,135,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000136,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000136.jpg,none,MOT20-01,none,136,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000137,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000137.jpg,none,MOT20-01,none,137,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000138,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000138.jpg,none,MOT20-01,none,138,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000139,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000139.jpg,none,MOT20-01,none,139,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000140,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000140.jpg,none,MOT20-01,none,140,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000141,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000141.jpg,none,MOT20-01,none,141,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000142,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000142.jpg,none,MOT20-01,none,142,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000143,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000143.jpg,none,MOT20-01,none,143,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000144,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000144.jpg,none,MOT20-01,none,144,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000145,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000145.jpg,none,MOT20-01,none,145,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000146,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000146.jpg,none,MOT20-01,none,146,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000147,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000147.jpg,none,MOT20-01,none,147,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000148,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000148.jpg,none,MOT20-01,none,148,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000149,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000149.jpg,none,MOT20-01,none,149,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000150,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000150.jpg,none,MOT20-01,none,150,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000151,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000151.jpg,none,MOT20-01,none,151,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000152,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000152.jpg,none,MOT20-01,none,152,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000153,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000153.jpg,none,MOT20-01,none,153,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000154,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000154.jpg,none,MOT20-01,none,154,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000155,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000155.jpg,none,MOT20-01,none,155,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000156,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000156.jpg,none,MOT20-01,none,156,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000157,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000157.jpg,none,MOT20-01,none,157,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000158,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000158.jpg,none,MOT20-01,none,158,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000159,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000159.jpg,none,MOT20-01,none,159,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000160,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000160.jpg,none,MOT20-01,none,160,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000161,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000161.jpg,none,MOT20-01,none,161,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000162,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000162.jpg,none,MOT20-01,none,162,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000163,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000163.jpg,none,MOT20-01,none,163,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000164,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000164.jpg,none,MOT20-01,none,164,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000165,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000165.jpg,none,MOT20-01,none,165,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000166,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000166.jpg,none,MOT20-01,none,166,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000167,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000167.jpg,none,MOT20-01,none,167,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000168,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000168.jpg,none,MOT20-01,none,168,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000169,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000169.jpg,none,MOT20-01,none,169,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000170,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000170.jpg,none,MOT20-01,none,170,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000171,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000171.jpg,none,MOT20-01,none,171,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000172,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000172.jpg,none,MOT20-01,none,172,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000173,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000173.jpg,none,MOT20-01,none,173,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000174,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000174.jpg,none,MOT20-01,none,174,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000175,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000175.jpg,none,MOT20-01,none,175,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000176,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000176.jpg,none,MOT20-01,none,176,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000177,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000177.jpg,none,MOT20-01,none,177,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000178,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000178.jpg,none,MOT20-01,none,178,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000179,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000179.jpg,none,MOT20-01,none,179,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000180,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000180.jpg,none,MOT20-01,none,180,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000181,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000181.jpg,none,MOT20-01,none,181,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000182,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000182.jpg,none,MOT20-01,none,182,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000183,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000183.jpg,none,MOT20-01,none,183,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000184,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000184.jpg,none,MOT20-01,none,184,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000185,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000185.jpg,none,MOT20-01,none,185,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000186,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000186.jpg,none,MOT20-01,none,186,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000187,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000187.jpg,none,MOT20-01,none,187,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000188,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000188.jpg,none,MOT20-01,none,188,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000189,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000189.jpg,none,MOT20-01,none,189,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000190,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000190.jpg,none,MOT20-01,none,190,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000191,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000191.jpg,none,MOT20-01,none,191,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000192,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000192.jpg,none,MOT20-01,none,192,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000193,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000193.jpg,none,MOT20-01,none,193,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000194,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000194.jpg,none,MOT20-01,none,194,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000195,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000195.jpg,none,MOT20-01,none,195,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000196,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000196.jpg,none,MOT20-01,none,196,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000197,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000197.jpg,none,MOT20-01,none,197,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000198,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000198.jpg,none,MOT20-01,none,198,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000199,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000199.jpg,none,MOT20-01,none,199,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000200,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000200.jpg,none,MOT20-01,none,200,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000201,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000201.jpg,none,MOT20-01,none,201,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000202,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000202.jpg,none,MOT20-01,none,202,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000203,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000203.jpg,none,MOT20-01,none,203,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000204,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000204.jpg,none,MOT20-01,none,204,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000205,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000205.jpg,none,MOT20-01,none,205,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000206,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000206.jpg,none,MOT20-01,none,206,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000207,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000207.jpg,none,MOT20-01,none,207,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000208,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000208.jpg,none,MOT20-01,none,208,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000209,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000209.jpg,none,MOT20-01,none,209,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000210,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000210.jpg,none,MOT20-01,none,210,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000211,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000211.jpg,none,MOT20-01,none,211,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000212,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000212.jpg,none,MOT20-01,none,212,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000213,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000213.jpg,none,MOT20-01,none,213,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000214,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000214.jpg,none,MOT20-01,none,214,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000215,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000215.jpg,none,MOT20-01,none,215,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000216,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000216.jpg,none,MOT20-01,none,216,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000217,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000217.jpg,none,MOT20-01,none,217,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-01_000218,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-01/000218.jpg,none,MOT20-01,none,218,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
